"nom_sci","xcoord","ycoord","annee","code_spe","groupe"
"Sus scrofa","284837.581335","6734173.59113","2018","10","3"
"Sus scrofa","284837.581335","6734173.59113","2018","10","3"
"Meles meles","295257.683","6729066.221","2018","7","3"
"Meles meles","282784.3049","6735904.0579","2018","7","3"
"Meles meles","255393.976096","6746906.90013","2018","7","3"
"Capreolus capreolus","277368.571718","6739943.06283","2018","9","4"
"Sus scrofa","268871.898944","6745736.56131","2018","10","3"
"Sus scrofa","283375.304467","6735523.78901","2018","10","3"
"Sus scrofa","303195","6725780.971","2018","10","3"
"Capreolus capreolus","305874.799824","6773032.74072","2018","9","4"
"Meles meles","315299.321191","6770849.66264","2018","7","3"
"Capreolus capreolus","216994.723538","6765151.04049","2018","9","4"
"Meles meles","238047.313882","6766190.66983","2018","7","3"
"Meles meles","231251.836083","6761838.16043","2018","7","3"
"Capreolus capreolus","220490.597236","6761425.02582","2018","9","4"
"Meles meles","217052.868178","6764856.47162","2018","7","3"
"Meles meles","243475.978488","6768548.20178","2018","7","3"
"Meles meles","275790.202864","6740986.6731","2018","7","3"
"Meles meles","282784.3049","6735904.0579","2018","7","3"
"Meles meles","248955.6429","6747663.1566","2018","7","3"
"Sus scrofa","268563.945563","6745723.16228","2018","10","3"
"Sus scrofa","268563.945563","6745723.16228","2018","10","3"
"Capreolus capreolus","297251.6463","6728956.3785","2018","9","4"
"Meles meles","283292.536056","6735579.34496","2018","7","3"
"Meles meles","274364.202204","6741702.19902","2018","7","3"
"Cervus elaphus","300646.2819","6727743.3911","2018","8","4"
"Meles meles","296496.40938","6771034.82048","2018","7","3"
"Meles meles","303319.811433","6772570.07485","2018","7","3"
"Meles meles","294537.80278","6763070.91174","2018","7","3"
"Meles meles","295512.321","6767581.134","2018","7","3"
"Meles meles","230554.8892","6761784.7131","2018","7","3"
"Meles meles","218115.654737","6763046.71991","2018","7","3"
"Meles meles","247238.415","6750892.747","2018","7","3"
"Sus scrofa","238736.916992","6766283.58982","2018","10","3"
"Capreolus capreolus","243849.038356","6768665.8649","2018","9","4"
"Meles meles","228770.661868","6762189.46222","2018","7","3"
"Capreolus capreolus","247490.85643","6750456.53989","2018","9","4"
"Sus scrofa","233015.659115","6761480.88752","2018","10","3"
"Capreolus capreolus","236190.636998","6760417.98898","2018","9","4"
"Capreolus capreolus","243346.071256","6755559.97812","2018","9","4"
"Meles meles","291759.34317","6773911.26314","2018","7","3"
"Cervus elaphus","272159.516","6744022.613","2018","8","4"
"Capreolus capreolus","278144.002677","6738913.42088","2018","9","4"
"Meles meles","283521.86201","6775444.55149","2018","7","3"
"Capreolus capreolus","257453.242493","6771415.98018","2018","9","4"
"Capreolus capreolus","271466.685593","6772793.47961","2018","9","4"
"Capreolus capreolus","261719.627764","6770960.46245","2018","9","4"
"Meles meles","261577.569634","6770914.01246","2018","7","3"
"Capreolus capreolus","271188.382183","6772683.34264","2018","9","4"
"Capreolus capreolus","243138.495359","6768342.32303","2018","9","4"
"Capreolus capreolus","249964.808277","6771640.00555","2018","9","4"
"Capreolus capreolus","254659.472396","6771721.92888","2018","9","4"
"Meles meles","273206.886488","6773210.7825","2018","7","3"
"Capreolus capreolus","262456.096237","6771068.34842","2018","9","4"
"Capreolus capreolus","248649.744529","6770948.21411","2018","9","4"
"Capreolus capreolus","284517.236978","6776408.85437","2018","9","4"
"Meles meles","233063.04536","6761490.08686","2018","7","3"
"Meles meles","220597.946355","6761438.1346","2018","7","3"
"Capreolus capreolus","216928.343819","6765546.18736","2018","9","4"
"Capreolus capreolus","221182.750053","6761362.86253","2018","9","4"
"Capreolus capreolus","237067.677","6759759.333","2018","9","4"
"Capreolus capreolus","224976.3","6761154.221","2018","9","4"
"Capreolus capreolus","236789.284956","6765694.94229","2018","9","4"
"Capreolus capreolus","215027.793","6768454.151","2018","9","4"
"Capreolus capreolus","247346.592958","6750719.67741","2018","9","4"
"Capreolus capreolus","238548.701071","6758926.48553","2018","9","4"
"Capreolus capreolus","242118.047","6767264.385","2018","9","4"
"Capreolus capreolus","244815.970833","6753506.12527","2018","9","4"
"Capreolus capreolus","247993.364969","6749156.89668","2018","9","4"
"Capreolus capreolus","245315.2829","6753175.9842","2018","9","4"
"Capreolus capreolus","232336.931261","6761670.46545","2018","9","4"
"Capreolus capreolus","242572.961386","6756884.60659","2018","9","4"
"Capreolus capreolus","228455.605194","6762347.49489","2018","9","4"
"Meles meles","318904.115319","6772404.48667","2018","7","3"
"Meles meles","321073.662142","6779373.89335","2018","7","3"
"Capreolus capreolus","320219.700834","6774454.56809","2018","9","4"
"Meles meles","292642.166483","6773883.42584","2018","7","3"
"Meles meles","293767.102134","6761293.86921","2018","7","3"
"Capreolus capreolus","306580.878928","6773117.52558","2018","9","4"
"Capreolus capreolus","320239.488","6774254.742","2018","9","4"
"Capreolus capreolus","293724.581984","6761046.14058","2018","9","4"
"Capreolus capreolus","320036.782","6778207.141","2018","9","4"
"Capreolus capreolus","315399.286442","6770849.48233","2018","9","4"
"Capreolus capreolus","320234.554751","6774456.12131","2018","9","4"
"Capreolus capreolus","294341.497942","6762613.4266","2018","9","4"
"Capreolus capreolus","257584.009261","6745938.03558","2018","9","4"
"Capreolus capreolus","287323.714539","6731342.97184","2018","9","4"
"Capreolus capreolus","273826.7065","6741976.8013","2018","9","4"
"Capreolus capreolus","285642.2771","6733171.7063","2018","9","4"
"Capreolus capreolus","300123.20642","6727690.66811","2018","9","4"
"Capreolus capreolus","271881.075178","6745780.93724","2018","9","4"
"Meles meles","286968.391","6731687.27","2018","7","3"
"Capreolus capreolus","278152.823725","6738923.16113","2018","9","4"
"Capreolus capreolus","265965.969766","6745160.43458","2018","9","4"
"Sus scrofa","253479.040561","6746423.39339","2018","10","3"
"Sus scrofa","253479.040561","6746423.39339","2018","10","3"
"Capreolus capreolus","281819.868915","6736417.03661","2018","9","4"
"Capreolus capreolus","271197.867993","6745768.37567","2018","9","4"
"Capreolus capreolus","187137.045","6779643.638","2018","9","4"
"Capreolus capreolus","186394.804221","6780215.47681","2018","9","4"
"Capreolus capreolus","199264.597434","6775366.78117","2018","9","4"
"Capreolus capreolus","193272.581738","6776080.7004","2018","9","4"
"Capreolus capreolus","181334.548","6785034.231","2018","9","4"
"Capreolus capreolus","193369.730718","6776053.96801","2018","9","4"
"Capreolus capreolus","177469.254","6787665.075","2018","9","4"
"Capreolus capreolus","196966.794","6775297.227","2018","9","4"
"Capreolus capreolus","211758.672143","6771310.63263","2018","9","4"
"Capreolus capreolus","193862.762809","6775984.55012","2018","9","4"
"Meles meles","212742.579528","6770665.45353","2018","7","3"
"Capreolus capreolus","199854.278537","6775265.82229","2018","9","4"
"Capreolus capreolus","206763.823187","6773154.32783","2018","9","4"
"Capreolus capreolus","215620.616813","6767764.61027","2018","9","4"
"Capreolus capreolus","182902.623557","6783363.72674","2018","9","4"
"Capreolus capreolus","189424.215903","6777923.64835","2018","9","4"
"Meles meles","200796.197371","6774961.69386","2018","7","3"
"Capreolus capreolus","205835.445332","6773512.8682","2018","9","4"
"Meles meles","179529.526678","6786088.14109","2018","7","3"
"Capreolus capreolus","215228.33426","6768221.51404","2018","9","4"
"Capreolus capreolus","211667.237002","6771352.21314","2018","9","4"
"Meles meles","199363.898222","6775356.04052","2018","7","3"
"Capreolus capreolus","177245.989655","6807409.30091","2018","9","4"
"Capreolus capreolus","172896.119741","6794196.57819","2018","9","4"
"Capreolus capreolus","176547.090724","6799757.90512","2018","9","4"
"Capreolus capreolus","172595.946807","6820651.18372","2018","9","4"
"Capreolus capreolus","177380.291326","6801429.70944","2018","9","4"
"Capreolus capreolus","172615.950443","6792854.49578","2018","9","4"
"Capreolus capreolus","177260.05","6800945.403","2018","9","4"
"Meles meles","173144.669317","6817074.38298","2018","7","3"
"Capreolus capreolus","176399.765274","6788703.03541","2018","9","4"
"Capreolus capreolus","173185.175314","6794455.11724","2018","9","4"
"Capreolus capreolus","178186.442636","6804002.44307","2018","9","4"
"Capreolus capreolus","173790.654068","6815940.50339","2018","9","4"
"Meles meles","178184.520424","6803560.93115","2018","7","3"
"Meles meles","176604.794725","6799839.32193","2018","7","3"
"Capreolus capreolus","184001.571767","6814199.74099","2018","9","4"
"Capreolus capreolus","185857.062669","6812647.46989","2018","9","4"
"Capreolus capreolus","205250.018473","6814440.51696","2018","9","4"
"Capreolus capreolus","210870.481749","6815541.18091","2018","9","4"
"Capreolus capreolus","158382.697","6843808.29","2018","9","4"
"Capreolus capreolus","153830.010682","6834885.75118","2018","9","4"
"Capreolus capreolus","167545.603249","6824892.17376","2018","9","4"
"Meles meles","160459.769","6833856.646","2018","7","3"
"Capreolus capreolus","156556.956","6834501.17","2018","9","4"
"Meles meles","195185.919","6853070.45","2018","7","3"
"Capreolus capreolus","173093.34127","6846530.59001","2018","9","4"
"Meles meles","207555.103712","6851109.32733","2018","7","3"
"Meles meles","173102.045","6794399.609","2018","7","3"
"Capreolus capreolus","177905.777461","6805138.08132","2018","9","4"
"Capreolus capreolus","177746.495","6805687.864","2018","9","4"
"Capreolus capreolus","191299.054","6777019.075","2018","9","4"
"Capreolus capreolus","187592.945888","6779110.43756","2018","9","4"
"Meles meles","181907.162898","6784482.43951","2018","7","3"
"Meles meles","208871.309661","6772000.1028","2018","7","3"
"Capreolus capreolus","191393.658815","6776987.79253","2018","9","4"
"Capreolus capreolus","186095.999202","6780403.40329","2018","9","4"
"Cervus elaphus","187592.945888","6779110.43756","2018","8","4"
"Capreolus capreolus","178192.785545","6803660.30019","2018","9","4"
"Meles meles","195498.703797","6775524.94474","2018","7","3"
"Meles meles","190351.798","6777334.287","2018","7","3"
"Capreolus capreolus","154920.336438","6842243.51803","2018","9","4"
"Capreolus capreolus","155193.879966","6842366.78559","2018","9","4"
"Capreolus capreolus","160954.313111","6833679.64519","2018","9","4"
"Capreolus capreolus","162144.341562","6833197.20059","2018","9","4"
"Meles meles","216294.6149","6816187.5528","2018","7","3"
"Meles meles","190184.687","6848859.267","2018","7","3"
"Meles meles","163069.425","6845436.089","2018","7","3"
"Capreolus capreolus","177235.033288","6800850.61191","2018","9","4"
"Sus scrofa","175940.209","6798304.312","2018","10","3"
"Capreolus capreolus","177170.492746","6813438.34958","2018","9","4"
"Meles meles","190099.800243","6848806.45027","2018","7","3"
"Meles meles","166143.862238","6845414.12024","2018","7","3"
"Meles meles","185890.039469","6780545.17263","2018","7","3"
"Meles meles","204672.378","6773806.532","2018","7","3"
"Meles meles","185775.906056","6780642.63074","2018","7","3"
"Sus scrofa","154689.947555","6842146.73695","2018","10","3"
"Meles meles","154807.824105","6834724.20898","2018","7","3"
"Meles meles","168109.931","6824478.089","2018","7","3"
"Meles meles","173541.352221","6816108.52205","2018","7","3"
"Meles meles","171406.382932","6846471.23688","2018","7","3"
"Meles meles","157741.67377","6843526.9035","2018","7","3"
"Meles meles","158872.288303","6834387.95195","2018","7","3"
"Meles meles","200796.197371","6774961.69386","2018","7","3"
"Meles meles","210871.122535","6851204.94767","2018","7","3"
"Sus scrofa","202372.395763","6852646.20246","2018","10","3"
"Sus scrofa","213141.073029","6850325.40082","2018","10","3"
"Meles meles","175790.349896","6797821.40068","2018","7","3"
"Sus scrofa","172685.844356","6818364.11375","2018","10","3"
"Sus scrofa","177123.533","6809386.149","2018","10","3"
"Sus scrofa","177470.064","6806643.015","2018","10","3"
"Meles meles","174816.558437","6815417.51408","2018","7","3"
"Capreolus capreolus","187809.35","6811845.039","2018","9","4"
"Meles meles","184202.258502","6782435.43077","2018","7","3"
"Meles meles","208871.309661","6772000.1028","2018","7","3"
"Capreolus capreolus","211667.237002","6771352.21314","2018","9","4"
"Sus scrofa","150780.431792","6840795.38019","2018","10","3"
"Sus scrofa","150182.162625","6840756.40742","2018","10","3"
"Sus scrofa","155206.97693","6834692.46708","2018","10","3"
"Sus scrofa","153830.010682","6834885.75118","2018","10","3"
"Meles meles","185588.092966","6847940.5281","2018","7","3"
"Sus scrofa","192791.146172","6776222.91092","2018","10","3"
"Meles meles","203831.091467","6813709.00236","2018","7","3"
"Sus scrofa","186069.244508","6847806.28249","2018","10","3"
"Sus scrofa","198829.491044","6853549.78491","2018","10","3"
"Meles meles","199285.749423","6853578.24968","2018","7","3"
"Sus scrofa","151427.915676","6838682.23009","2018","10","3"
"Sus scrofa","160672.413788","6833781.05288","2018","10","3"
"Sus scrofa","157777.568688","6834376.55614","2018","10","3"
"Capreolus capreolus","157144.227218","6834406.12849","2018","9","4"
"Sus scrofa","154457.801725","6842055.75787","2018","10","3"
"Sus scrofa","172823.662","6818097.957","2018","10","3"
"Meles meles","177495.387845","6801706.10352","2018","7","3"
"Sus scrofa","177351.516","6812280.091","2018","10","3"
"Capreolus capreolus","187827.621","6778924.438","2018","9","4"
"Meles meles","212133.91","6771173.292","2018","7","3"
"Meles meles","190821.611428","6777166.43075","2018","7","3"
"Capreolus capreolus","215688.202","6767690.408","2018","9","4"
"Capreolus capreolus","178044.425898","6813982.22025","2018","9","4"
"Meles meles","208116.506274","6815499.2178","2018","7","3"
"Meles meles","179025.152966","6813863.95272","2018","7","3"
"Meles meles","403154.726547","6808259.54427","2018","7","3"
"Capreolus capreolus","431664.508493","6804006.08424","2018","9","4"
"Meles meles","465523.49169","6824063.20798","2018","7","3"
"Meles meles","425771.236876","6790567.4425","2018","7","3"
"Capreolus capreolus","431664.508493","6804006.08424","2018","9","4"
"Meles meles","428540.220222","6797948.17598","2018","7","3"
"Capreolus capreolus","464532.389","6823061.532","2018","9","4"
"Meles meles","421841.392465","6775470.47881","2018","7","3"
"Meles meles","420869.55902","6733174.66385","2018","7","3"
"Capreolus capreolus","424620.091859","6763423.74005","2018","9","4"
"Meles meles","422367.276945","6748645.72504","2018","7","3"
"Meles meles","417726.059473","6807561.74045","2018","7","3"
"Meles meles","424605.378979","6763507.23406","2018","7","3"
"Capreolus capreolus","421995.634311","6741610.40987","2018","9","4"
"Meles meles","423538.149281","6769150.14555","2018","7","3"
"Meles meles","422851.763794","6807827.6497","2018","7","3"
"Capreolus capreolus","422730.950305","6786106.66377","2018","9","4"
"Meles meles","429984.547382","6801238.7341","2018","7","3"
"Meles meles","421712.890921","6778611.32385","2018","7","3"
"Meles meles","422580.286292","6772848.07057","2018","7","3"
"Capreolus capreolus","428779.769346","6807258.29049","2018","9","4"
"Meles meles","458783.52392","6819943.09637","2018","7","3"
"Meles meles","460728.576425","6821101.02632","2018","7","3"
