"nom_vern","nom_sci","id_obs","date","annee","xcoord","ycoord","source"
"Chevreuil européen","Capreolus capreolus","1f79f42fbbac821a8cb838463cf526bcbf38c4bd","2016/07/09 00:00:00.000",2016,409623.242886637,6742070.61047736,"LPO anjoux"
"Blaireau européen","Meles meles","723e944eb776dd05af01b739533536bbbebaa1e2","2015/11/22 00:00:00.000",2015,435931.777514449,6688797.68415261,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b5085e2bae71b12078c71fa8a890d0ac521952c0","2020/10/07 00:00:00.000",2020,440589.877147369,6789728.29420615,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","6ff2a40d18709bdec4ad0770050ef96d60eb20c3","2017/07/19 00:00:00.000",2017,419265.247611205,6710862.54827152,"LPO anjoux"
"Sanglier","Sus scrofa","e7ccb8b2e1236c95f05a1fd019d0ad142ec11f9b","2014/03/04 00:00:00.000",2014,473550.208236009,6680228.51202153,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","8534d19d67d629d14275beafa3418a5bcfc0496c","2020/06/17 00:00:00.000",2020,451992.586958488,6677261.682823,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","2b2f2e22ff6fbf2ec164976b3585b06a922246a0","2021/10/14 00:00:00.000",2021,427447.257729099,6716593.79990521,"LPO anjoux"
"Blaireau européen","Meles meles","41d24837cd4761aca111092dbeaa94ee644a2e16","2014/03/15 00:00:00.000",2014,373610.692069426,6711724.03413596,"LPO anjoux"
"Sanglier","Sus scrofa","eb8e7ac42a530842b22c89c4b2bca3988d6d42bb","2016/02/01 00:00:00.000",2016,427483.379985377,6807381.48012871,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","3668ee709cb7c0eb07753f91a5549ad76a2905c7","2017/07/18 00:00:00.000",2017,449192.860206605,6683431.45872997,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","41d24837cd4761aca111092dbeaa94ee644a2e16","2014/03/15 00:00:00.000",2014,373212.266281004,6711590.54331477,"LPO anjoux"
"Sanglier","Sus scrofa","966689559eb6904bdd191f9fee198d46b0b784d8","2015/01/28 00:00:00.000",2015,379598.068602279,6676986.00109447,"LPO anjoux"
"Blaireau européen","Meles meles","723e944eb776dd05af01b739533536bbbebaa1e2","2016/10/25 00:00:00.000",2016,445289.626791892,6682584.38944474,"LPO anjoux"
"Sanglier","Sus scrofa","41d24837cd4761aca111092dbeaa94ee644a2e16","2014/03/15 00:00:00.000",2014,373212.266281004,6711590.54331477,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b6ecbae14395b04e57358a2a7047050ebbd5a156","2018/02/11 00:00:00.000",2018,443568.217492285,6710090.65722742,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","85648d54b23a31f3146b91d7a5ef1c3545fe91c7","2015/04/03 00:00:00.000",2015,428550.692567084,6690458.50139595,"LPO anjoux"
"Blaireau européen","Meles meles","723e944eb776dd05af01b739533536bbbebaa1e2","2016/10/25 00:00:00.000",2016,447000.84604574,6681999.4910415,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","1f79f42fbbac821a8cb838463cf526bcbf38c4bd","2021/05/07 00:00:00.000",2021,411020.517172124,6742252.59060766,"LPO anjoux"
"Blaireau européen","Meles meles","723e944eb776dd05af01b739533536bbbebaa1e2","2016/10/25 00:00:00.000",2016,446844.954948977,6681866.76862229,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","db56fd3fab2441ffa94a7ed60e0baac990087b48","2015/03/10 00:00:00.000",2015,415305.139671491,6700415.33166422,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","d4f658b9f5185e93b9269452281b96a8ab6a8530","2019/04/26 00:00:00.000",2019,410049.153930061,6700503.80597481,"LPO anjoux"
"Sanglier","Sus scrofa","7788e23d45296d5d8290366bb49ab525f96e8e7a","2020/05/18 00:00:00.000",2020,417346.401901194,6744572.84938918,"LPO anjoux"
"Blaireau européen","Meles meles","723e944eb776dd05af01b739533536bbbebaa1e2","2016/10/25 00:00:00.000",2016,446350.829084942,6681505.20628794,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","39f5a14b14544d4b438f5022487efe7cfdc31309","2014/05/14 00:00:00.000",2014,425014.464690052,6692498.49905924,"LPO anjoux"
"Blaireau européen","Meles meles","371267994ece34a8354255a5fedf387b6a7d97e0","2019/07/30 00:00:00.000",2019,400882.711753082,6731711.06574033,"LPO anjoux"
"Blaireau européen","Meles meles","723e944eb776dd05af01b739533536bbbebaa1e2","2016/01/27 00:00:00.000",2016,454038.334136233,6693455.00572935,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","f52d7e021588421d197a2e8a3356d894106acfd3","2016/02/05 00:00:00.000",2016,414931.661229125,6671728.27296402,"LPO anjoux"
"Blaireau européen","Meles meles","39f5a14b14544d4b438f5022487efe7cfdc31309","2015/01/21 00:00:00.000",2015,451770.30109043,6713851.91033058,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","157ba6df839554a9b429b2e4a9808e9c5d98bf8a","2014/11/30 00:00:00.000",2014,399459.654767152,6744029.30565622,"LPO anjoux"
"Sanglier","Sus scrofa","440352143e2f032ffbac78c704ee7319f4cb4999","2020/10/28 00:00:00.000",2020,420723.958424944,6707431.18789582,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","8534d19d67d629d14275beafa3418a5bcfc0496c","2016/06/20 00:00:00.000",2016,456359.667755582,6732542.96367649,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","d9e6dc571df2ffd191921b6e1bc92399d987fa2f","2016/04/18 00:00:00.000",2016,422457.303757869,6766476.08495722,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","f18071cb0c0f55e12c700464efbac97c880c576c","2019/12/30 00:00:00.000",2019,427349.163951593,6765303.84591079,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","7bf1d39cfeea79904b5f002f9b3e81efffa5e91b","2020/02/23 00:00:00.000",2020,428158.232683909,6770089.47608811,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","6be7bff12414ad918b95409b970f2b883db2cc44","2016/03/15 00:00:00.000",2016,416572.746958312,6668981.71947207,"LPO anjoux"
"Blaireau européen","Meles meles","ae4dd9f058d7b68b046f41022b921743ca1d4f72","2017/03/24 00:00:00.000",2017,349576.626864324,6693891.59431789,"LPO anjoux"
"Cerf élaphe","Cervus elaphus","02686370149d882efc6054344ab5396441f6288e","2016/06/01 00:00:00.000",2016,482295.942687696,6698086.02468169,"LPO anjoux"
"Sanglier","Sus scrofa","02686370149d882efc6054344ab5396441f6288e","2019/04/26 00:00:00.000",2019,479141.74462387,6706655.65972782,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","02686370149d882efc6054344ab5396441f6288e","2019/04/26 00:00:00.000",2019,479104.723331884,6706826.89293974,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b4c740ebe57a28d0fc84e7e709eb50ba988374b9","2021/12/02 00:00:00.000",2021,431033.454260569,6707568.25267811,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","8a18848fe8c85c3bcfe7c61271078b80c55f36f8","2014/12/01 00:00:00.000",2014,416425.414810112,6785102.12779219,"LPO anjoux"
"Sanglier","Sus scrofa","371267994ece34a8354255a5fedf387b6a7d97e0","2017/07/20 00:00:00.000",2017,433762.636176334,6704057.06735944,"LPO anjoux"
"Blaireau européen","Meles meles","c208e7883db28024a0733507be6e6e6d9b1d0784","2014/07/14 00:00:00.000",2014,404027.562787397,6702869.64946139,"LPO anjoux"
"Cerf élaphe","Cervus elaphus","02686370149d882efc6054344ab5396441f6288e","2016/10/14 00:00:00.000",2016,482032.152726127,6696500.44608792,"LPO anjoux"
"Sanglier","Sus scrofa","a5a9ad7493caab6cb457df6c08c2b0c960004c56","2019/12/18 00:00:00.000",2019,351219.994067986,6720876.09037942,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","16c1eb8b9f8488db9eda72fcd490d46e14b72f04","2020/04/15 00:00:00.000",2020,288563.755608049,6700126.37554206,"LPO anjoux"
"Blaireau européen","Meles meles","da98daa16ff4081f2b8c3a725ac3b385513620cc","2018/12/04 00:00:00.000",2018,321472.136922389,6707201.01791214,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","1f79f42fbbac821a8cb838463cf526bcbf38c4bd","2021/04/15 00:00:00.000",2021,404415.078612483,6742298.31198253,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","19917633f2a3f335fb4c5b05763807bdd8145152","2017/07/20 00:00:00.000",2017,417186.519169597,6681960.40280678,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","40bab7ea43c6cb8e4a4f6f9ca5373ef60a8e7843","2019/04/27 00:00:00.000",2019,428976.530361538,6694460.06572989,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","ad23d77eda252242b211217b742c779298241623","2015/10/01 00:00:00.000",2015,400488.197595825,6748752.00731259,"LPO anjoux"
"Blaireau européen","Meles meles","360a9152542ce1d3d974de81ba86e5be555da970","2017/07/20 00:00:00.000",2017,420207.139003126,6689633.09775182,"LPO anjoux"
"Blaireau européen","Meles meles","fe3952ef14e7455107283a6bdcc95c696a1fb89d","2014/02/09 00:00:00.000",2014,470533.372952752,6706898.59055257,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2015/03/03 00:00:00.000",2015,452740.887936971,6738820.49387448,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","132fae95768c6df86fa4e32c29948bd6d9f15cee","2016/04/06 00:00:00.000",2016,434153.982614679,6718768.07225001,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","945895dd3866cf7bf426ab63e1d4edf8f764a718","2020/11/30 00:00:00.000",2020,407856.803825279,6685352.01095684,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","dc27bfda4d07e6c80c8247e7446f71bec5a5dcf3","2021/05/09 00:00:00.000",2021,372119.30405678,6726430.39340982,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2015/03/03 00:00:00.000",2015,452730.596718676,6739283.46112988,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","ad23d77eda252242b211217b742c779298241623","2018/12/10 00:00:00.000",2018,437154.921368849,6782469.45028237,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","12f3be1c49dc6d85c55d3358095148781b0fec1e","2016/03/15 00:00:00.000",2016,417659.670091881,6682248.30298567,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","fe3952ef14e7455107283a6bdcc95c696a1fb89d","2016/10/25 00:00:00.000",2016,461263.626503277,6706437.87344827,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","9a5e2bd6eaa70294f979c3d52691c031b04920cf","2015/04/07 00:00:00.000",2015,409309.547691643,6744661.69013784,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","9a5e2bd6eaa70294f979c3d52691c031b04920cf","2020/09/20 00:00:00.000",2020,412625.768242232,6723661.35737731,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","e79dd5402c1ffde0be91f164f06a9a2a53012493","2016/03/12 00:00:00.000",2016,451481.938426523,6739447.0470267,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","ba795da29d63ab663fc4c37706748f7786ec9d44","2014/02/09 00:00:00.000",2014,327380.701828043,6687418.36735431,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","7c6cf86e10d50f4a9a4ec1e8d1652d7ead8772b1","2021/04/27 00:00:00.000",2021,372942.820279686,6751692.83084321,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","f878e26725bfa5ed943e38cf4efd46c97734a4f4","2015/10/29 00:00:00.000",2015,453959.724105441,6693824.35695627,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","ec38c4b64871e4a18512a0421fc1ad2e7b52f7c4","2016/05/30 00:00:00.000",2016,428354.585951224,6765716.56900341,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","980d8356236c5e7208cdb44979f4ca180d06be9b","2015/03/22 00:00:00.000",2015,419123.045953289,6779018.56535972,"LPO anjoux"
"Sanglier","Sus scrofa","00ced752f74e08ba83ea1168ba81cd0d721d09df","2017/06/13 00:00:00.000",2017,336310.511821849,6692631.30201066,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","12f3be1c49dc6d85c55d3358095148781b0fec1e","2020/07/29 00:00:00.000",2020,486048.578570422,6707468.25717929,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","e067f5b2360043f49cb4fc99f01edb8f2abcfcd4","2019/07/01 00:00:00.000",2019,435456.328217448,6689042.82308792,"LPO anjoux"
"Sanglier","Sus scrofa","e79dd5402c1ffde0be91f164f06a9a2a53012493","2016/03/12 00:00:00.000",2016,451464.965261934,6739411.06365762,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","fe3952ef14e7455107283a6bdcc95c696a1fb89d","2017/05/20 00:00:00.000",2017,462617.452192116,6703679.3770703,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","286384f85f881aa0e25e36aa8c4d0915a196eda9","2020/09/16 00:00:00.000",2020,378439.320550606,6702246.68491764,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","d9e6dc571df2ffd191921b6e1bc92399d987fa2f","2019/12/23 00:00:00.000",2019,439396.558196902,6799381.42912224,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","8534d19d67d629d14275beafa3418a5bcfc0496c","2020/05/28 00:00:00.000",2020,456134.354458632,6687618.38539411,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2016/09/16 00:00:00.000",2016,448404.885242923,6694179.83291151,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","e1d50c48e55fab73cd4468e23d4a46a6770c4f18","2016/06/08 00:00:00.000",2016,444004.549943781,6705528.04959867,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","9a5e2bd6eaa70294f979c3d52691c031b04920cf","2015/03/25 00:00:00.000",2015,421815.677353076,6729679.45226722,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","c850287ef4e04dc79d1f427259ac201af863b88f","2021/06/09 00:00:00.000",2021,398291.502775673,6703640.45329478,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","3dc5f8b6c45a5dbce2e71807b17a48fdf2ada924","2020/06/16 00:00:00.000",2020,367651.825199154,6676255.87984319,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","1c13bb5dc4505ba95fd0ab31189ea4912cfcb4bf","2015/02/05 00:00:00.000",2015,421286.939007789,6707963.63677844,"LPO anjoux"
"Sanglier","Sus scrofa","1c13bb5dc4505ba95fd0ab31189ea4912cfcb4bf","2015/02/05 00:00:00.000",2015,421286.939007789,6707963.63677844,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","df54a9ce21fba9c6deb9bd80fdd21dd015156c34","2014/04/16 00:00:00.000",2014,436645.961823319,6721659.00006994,"LPO anjoux"
"Sanglier","Sus scrofa","c850287ef4e04dc79d1f427259ac201af863b88f","2016/05/24 00:00:00.000",2016,380664.023413688,6674942.65130732,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","6be7bff12414ad918b95409b970f2b883db2cc44","2017/01/20 00:00:00.000",2017,409129.248249019,6665737.70874411,"LPO anjoux"
"Sanglier","Sus scrofa","e79dd5402c1ffde0be91f164f06a9a2a53012493","2014/12/14 00:00:00.000",2014,443590.374083787,6735444.43929219,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2018/06/04 00:00:00.000",2018,443138.076223377,6705316.34482085,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","39f5a14b14544d4b438f5022487efe7cfdc31309","2015/05/07 00:00:00.000",2015,457057.677461383,6709738.60868354,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b6ecbae14395b04e57358a2a7047050ebbd5a156","2018/02/12 00:00:00.000",2018,433072.067149965,6718205.13222577,"LPO anjoux"
"Blaireau européen","Meles meles","962d77696d7a74139ced8998475efdaedb8c9693","2020/11/19 00:00:00.000",2020,380256.307954021,6713809.23021451,"LPO anjoux"
"Sanglier","Sus scrofa","6cdbaab3d8de19a7e4d9d6ff5cdf107f3d349aa7","2018/02/10 00:00:00.000",2018,435717.676568187,6780987.10875818,"LPO anjoux"
"Blaireau européen","Meles meles","d4f658b9f5185e93b9269452281b96a8ab6a8530","2018/02/12 00:00:00.000",2018,410110.61904105,6696613.12520366,"LPO anjoux"
"Blaireau européen","Meles meles","40bab7ea43c6cb8e4a4f6f9ca5373ef60a8e7843","2015/02/14 00:00:00.000",2015,432451.090569762,6722885.26905679,"LPO anjoux"
"Blaireau européen","Meles meles","e067f5b2360043f49cb4fc99f01edb8f2abcfcd4","2018/02/13 00:00:00.000",2018,410223.66381376,6696904.55558055,"LPO anjoux"
"Blaireau européen","Meles meles","560ef892ee9e2835955223b721b29b7fbf14884b","2018/02/03 00:00:00.000",2018,464219.972774573,6685091.63968218,"LPO anjoux"
"Blaireau européen","Meles meles","560ef892ee9e2835955223b721b29b7fbf14884b","2018/02/05 00:00:00.000",2018,447103.168550865,6707038.41471994,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","fe3952ef14e7455107283a6bdcc95c696a1fb89d","2021/08/21 00:00:00.000",2021,465651.087226292,6706961.81988217,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","6ff2a40d18709bdec4ad0770050ef96d60eb20c3","2017/07/20 00:00:00.000",2017,419108.60934664,6710648.63535165,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","fe3952ef14e7455107283a6bdcc95c696a1fb89d","2021/08/21 00:00:00.000",2021,468194.786585992,6706904.39998546,"LPO anjoux"
"Blaireau européen","Meles meles","79192ceb36ed05c086afb8ba50e79dbb4cd809ce","2019/12/24 00:00:00.000",2019,342788.24286322,6698613.11758364,"LPO anjoux"
"Sanglier","Sus scrofa","77fbc15d68ae3e8bfc9ae03fae54a208d49b302d","2016/06/01 00:00:00.000",2016,288841.774983245,6703723.4632143,"LPO anjoux"
"Blaireau européen","Meles meles","e4cffa832e6e850eb12c1142f3a6fccd1e09d17c","2015/03/25 00:00:00.000",2015,352470.311143775,6732658.49808277,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b5085e2bae71b12078c71fa8a890d0ac521952c0","2017/04/03 00:00:00.000",2017,440790.949563037,6789593.46892895,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","7e46656b3b6ee3ce71669f9c3de73d0d7dad0a2c","2017/03/15 00:00:00.000",2017,420250.519113771,6780335.41015833,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","6605e1b0c679031c5204d08b90845950d9f6b619","2020/04/21 00:00:00.000",2020,291861.641499525,6706656.93534081,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","98d11dbd2f7757aa72cd444806ea419a0a060e14","2017/01/06 00:00:00.000",2017,449836.87393584,6703005.52653647,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","132fae95768c6df86fa4e32c29948bd6d9f15cee","2017/06/21 00:00:00.000",2017,418776.391403989,6743301.68649582,"LPO anjoux"
"Sanglier","Sus scrofa","7bf1d39cfeea79904b5f002f9b3e81efffa5e91b","2017/07/13 00:00:00.000",2017,462487.088346775,6694563.38788512,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2015/03/03 00:00:00.000",2015,453375.62401113,6739003.28048817,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","98d11dbd2f7757aa72cd444806ea419a0a060e14","2017/01/06 00:00:00.000",2017,451789.743740088,6697473.36262856,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","446691511272946faa2ce0830847e1e70e86c3e0","2014/03/02 00:00:00.000",2014,397176.24964376,6745151.02836063,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","ad23d77eda252242b211217b742c779298241623","2015/10/01 00:00:00.000",2015,427428.564368262,6794053.68637798,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","9a5e2bd6eaa70294f979c3d52691c031b04920cf","2014/03/02 00:00:00.000",2014,397147.870286937,6745124.90664248,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","69137224a7f25ffade26295b53a0bdedd8074d7b","2016/05/27 00:00:00.000",2016,469953.871480888,6687296.58766542,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","b096f9bd0c0e167c248402ca6502c3cb56dd2a82","2014/09/08 00:00:00.000",2014,391325.307785987,6700198.67018996,"LPO anjoux"
"Blaireau européen","Meles meles","b6ecbae14395b04e57358a2a7047050ebbd5a156","2018/06/05 00:00:00.000",2018,438322.99922262,6722755.26035816,"LPO anjoux"
"Blaireau européen","Meles meles","629d2a2de76233c3a70510f04bb5d13b1190a8e7","2016/11/06 00:00:00.000",2016,289563.834659142,6704569.74602096,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","bd9f456be51a5a38539bf63c400841ab936a7e74","2014/04/20 00:00:00.000",2014,470968.792070516,6685059.05454459,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","8e7b0fc7d1e1da3c78035042b4ada163ab8a5dcc","2015/09/09 00:00:00.000",2015,461764.175578443,6817091.63711412,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","560ef892ee9e2835955223b721b29b7fbf14884b","2016/03/12 00:00:00.000",2016,472545.994145571,6686393.76763449,"LPO anjoux"
"Blaireau européen","Meles meles","9a5e2bd6eaa70294f979c3d52691c031b04920cf","2017/05/21 00:00:00.000",2017,411955.64633028,6707124.38350391,"LPO anjoux"
"Sanglier","Sus scrofa","be6158d38e4bbe58f3368aee0693c465b4c6454b","2020/09/30 00:00:00.000",2020,352178.449871644,6695276.8484247,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","fe3952ef14e7455107283a6bdcc95c696a1fb89d","2017/05/28 00:00:00.000",2017,461884.240909763,6708152.51740895,"LPO anjoux"
"Chevreuil européen","Capreolus capreolus","1f79f42fbbac821a8cb838463cf526bcbf38c4bd","2015/03/14 00:00:00.000",2015,398346.761920539,6744097.37487324,"LPO anjoux"
